P.1,P.2,P.3,P.4,P.5,P.6,score,positive
0.1,0.5,0,0.3,0.1,0,-0.6881999999999999,FALSE
0,0.6,0,0.3,0.1,0,-0.96,FALSE
0.5,0,0.1,0.3,0.1,0,0.3141709180756479,TRUE
0.4,0.1,0.1,0.3,0.1,0,0.14237091807564772,TRUE
0.3,0.2,0.1,0.3,0.1,0,-0.04942908192435225,FALSE
0.2,0.3,0.1,0.3,0.1,0,-0.26122908192435224,FALSE
0.1,0.4,0.1,0.3,0.1,0,-0.49302908192435224,FALSE
0,0.5,0.1,0.3,0.1,0,-0.7448290819243523,FALSE
0.4,0,0.2,0.3,0.1,0,0.2686027581601699,TRUE
0.3,0.1,0.2,0.3,0.1,0,0.09680275816016992,TRUE
0.2,0.2,0.2,0.3,0.1,0,-0.09499724183983005,FALSE
0.1,0.3,0.2,0.3,0.1,0,-0.30679724183983004,FALSE
0,0.4,0.2,0.3,0.1,0,-0.53859724183983,FALSE
0.3,0,0.3,0.3,0.1,0,0.23525880757600326,TRUE
0.2,0.1,0.3,0.3,0.1,0,0.0634588075760033,TRUE
0.1,0.2,0.3,0.3,0.1,0,-0.12834119242399689,FALSE
0,0.3,0.3,0.3,0.1,0,-0.3401411924239969,FALSE
0.2,0,0.4,0.3,0.1,0,0.21542469764127048,TRUE
0.1,0.1,0.4,0.3,0.1,0,0.043624697641270305,TRUE
0,0.2,0.4,0.3,0.1,0,-0.14817530235872967,FALSE
0.1,0,0.5,0.3,0.1,0,0.21052127070012816,TRUE
0,0.1,0.5,0.3,0.1,0,0.03872127070012821,TRUE
0,0,0.6,0.3,0.1,0,0.2221188003905089,TRUE
0.5,0,0,0.4,0.1,0,-0.19099999999999995,FALSE
0.4,0.1,0,0.4,0.1,0,-0.3628000000000001,FALSE
0.3,0.2,0,0.4,0.1,0,-0.5546000000000001,FALSE
0.2,0.3,0,0.4,0.1,0,-0.7664000000000001,FALSE
0.1,0.4,0,0.4,0.1,0,-0.9982000000000001,FALSE
0,0.5,0,0.4,0.1,0,-1.25,FALSE
0.4,0,0.1,0.4,0.1,0,-0.24762908192435218,FALSE
0.3,0.1,0.1,0.4,0.1,0,-0.41942908192435235,FALSE
0.2,0.2,0.1,0.4,0.1,0,-0.6112290819243523,FALSE
0.1,0.3,0.1,0.4,0.1,0,-0.8230290819243523,FALSE
0,0.4,0.1,0.4,0.1,0,-1.0548290819243524,FALSE
0.3,0,0.2,0.4,0.1,0,-0.2931972418398302,FALSE
0.2,0.1,0.2,0.4,0.1,0,-0.46499724183983016,FALSE
0.1,0.2,0.2,0.4,0.1,0,-0.6567972418398301,FALSE
0,0.3,0.2,0.4,0.1,0,-0.8685972418398303,FALSE
0.2,0,0.3,0.4,0.1,0,-0.3265411924239968,FALSE
0.1,0.1,0.3,0.4,0.1,0,-0.498341192423997,FALSE
0,0.2,0.3,0.4,0.1,0,-0.690141192423997,FALSE
0.1,0,0.4,0.4,0.1,0,-0.3463753023587298,FALSE
0,0.1,0.4,0.4,0.1,0,-0.5181753023587298,FALSE
0,0,0.5,0.4,0.1,0,-0.3512787292998719,FALSE
0.4,0,0,0.5,0.1,0,-0.7527999999999998,FALSE
0.3,0.1,0,0.5,0.1,0,-0.9246,FALSE
0.2,0.2,0,0.5,0.1,0,-1.1164,FALSE
0.1,0.3,0,0.5,0.1,0,-1.3281999999999998,FALSE
0,0.4,0,0.5,0.1,0,-1.56,FALSE
0.3,0,0.1,0.5,0.1,0,-0.8094290819243523,FALSE
0.2,0.1,0.1,0.5,0.1,0,-0.9812290819243522,FALSE
0.1,0.2,0.1,0.5,0.1,0,-1.1730290819243523,FALSE
0,0.3,0.1,0.5,0.1,0,-1.3848290819243525,FALSE
0.2,0,0.2,0.5,0.1,0,-0.8549972418398301,FALSE
0.1,0.1,0.2,0.5,0.1,0,-1.0267972418398301,FALSE
0,0.2,0.2,0.5,0.1,0,-1.2185972418398303,FALSE
0.1,0,0.3,0.5,0.1,0,-0.8883411924239969,FALSE
0,0.1,0.3,0.5,0.1,0,-1.060141192423997,FALSE
0,0,0.4,0.5,0.1,0,-0.9081753023587297,FALSE
0.3,0,0,0.6,0.1,0,-1.3146,FALSE
0.2,0.1,0,0.6,0.1,0,-1.4863999999999997,FALSE
0.1,0.2,0,0.6,0.1,0,-1.6782,FALSE
0,0.3,0,0.6,0.1,0,-1.8899999999999997,FALSE
0.2,0,0.1,0.6,0.1,0,-1.3712290819243522,FALSE
0.1,0.1,0.1,0.6,0.1,0,-1.5430290819243522,FALSE
0,0.2,0.1,0.6,0.1,0,-1.7348290819243521,FALSE
0.1,0,0.2,0.6,0.1,0,-1.4167972418398302,FALSE
0,0.1,0.2,0.6,0.1,0,-1.58859724183983,FALSE
0,0,0.3,0.6,0.1,0,-1.4501411924239966,FALSE
0.2,0,0,0.7,0.1,0,-1.8763999999999996,FALSE
0.1,0.1,0,0.7,0.1,0,-2.0481999999999996,FALSE
0,0.2,0,0.7,0.1,0,-2.2399999999999998,FALSE
0.1,0,0.1,0.7,0.1,0,-1.933029081924352,FALSE
0,0.1,0.1,0.7,0.1,0,-2.1048290819243523,FALSE
0,0,0.2,0.7,0.1,0,-1.9785972418398299,FALSE
0.1,0,0,0.8,0.1,0,-2.4382,FALSE
0,0.1,0,0.8,0.1,0,-2.61,FALSE
0,0,0.1,0.8,0.1,0,-2.4948290819243524,FALSE
0,0,0,0.9,0.1,0,-3,FALSE
0.8,0,0,0,0.2,0,1.9944000000000006,TRUE
0.7,0.1,0,0,0.2,0,1.8226000000000004,TRUE
0.6,0.2,0,0,0.2,0,1.6308000000000002,TRUE
0.5,0.3,0,0,0.2,0,1.419,TRUE
0.4,0.4,0,0,0.2,0,1.1872,TRUE
0.3,0.5,0,0,0.2,0,0.9354,TRUE
0.2,0.6,0,0,0.2,0,0.6636,TRUE
0.1,0.7,0,0,0.2,0,0.37180000000000013,TRUE
0,0.8,0,0,0.2,0,0.05999999999999983,TRUE
0.7,0,0.1,0,0.2,0,1.937770918075648,TRUE
0.6,0.1,0.1,0,0.2,0,1.7659709180756478,TRUE
0.5,0.2,0.1,0,0.2,0,1.574170918075648,TRUE
0.4,0.3,0.1,0,0.2,0,1.3623709180756478,TRUE
0.3,0.4,0.1,0,0.2,0,1.1305709180756476,TRUE
0.2,0.5,0.1,0,0.2,0,0.8787709180756478,TRUE
0.1,0.6,0.1,0,0.2,0,0.6069709180756477,TRUE
0,0.7,0.1,0,0.2,0,0.3151709180756477,TRUE
0.6,0,0.2,0,0.2,0,1.89220275816017,TRUE
0.5,0.1,0.2,0,0.2,0,1.7204027581601702,TRUE
0.4,0.2,0.2,0,0.2,0,1.52860275816017,TRUE
0.3,0.3,0.2,0,0.2,0,1.3168027581601698,TRUE
0.2,0.4,0.2,0,0.2,0,1.0850027581601698,TRUE
0.1,0.5,0.2,0,0.2,0,0.8332027581601698,TRUE
0,0.6,0.2,0,0.2,0,0.5614027581601699,TRUE
0.5,0,0.3,0,0.2,0,1.8588588075760035,TRUE
0.4,0.1,0.3,0,0.2,0,1.6870588075760033,TRUE
0.3,0.2,0.3,0,0.2,0,1.4952588075760032,TRUE
0.2,0.3,0.3,0,0.2,0,1.2834588075760032,TRUE
0.1,0.4,0.3,0,0.2,0,1.0516588075760032,TRUE
0,0.5,0.3,0,0.2,0,0.7998588075760031,TRUE
0.4,0,0.4,0,0.2,0,1.8390246976412707,TRUE
0.3,0.1,0.4,0,0.2,0,1.6672246976412706,TRUE
0.2,0.2,0.4,0,0.2,0,1.4754246976412704,TRUE
0.1,0.3,0.4,0,0.2,0,1.2636246976412704,TRUE
0,0.4,0.4,0,0.2,0,1.0318246976412702,TRUE
0.3,0,0.5,0,0.2,0,1.8341212707001282,TRUE
0.2,0.1,0.5,0,0.2,0,1.6623212707001285,TRUE
0.1,0.2,0.5,0,0.2,0,1.470521270700128,TRUE
0,0.3,0.5,0,0.2,0,1.258721270700128,TRUE
0.2,0,0.6,0,0.2,0,1.8457188003905092,TRUE
0.1,0.1,0.6,0,0.2,0,1.673918800390509,TRUE
0,0.2,0.6,0,0.2,0,1.4821188003905088,TRUE
0.1,0,0.7,0,0.2,0,1.8755527074704768,TRUE
0,0.1,0.7,0,0.2,0,1.703752707470477,TRUE
0,0,0.8,0,0.2,0,1.925540928492468,TRUE
0.7,0,0,0.1,0.2,0,1.4326,TRUE
0.6,0.1,0,0.1,0.2,0,1.2608,TRUE
0.5,0.2,0,0.1,0.2,0,1.0690000000000002,TRUE
0.4,0.3,0,0.1,0.2,0,0.8572,TRUE
0.3,0.4,0,0.1,0.2,0,0.6254,TRUE
0.2,0.5,0,0.1,0.2,0,0.37360000000000015,TRUE
0.1,0.6,0,0.1,0.2,0,0.10180000000000011,TRUE
0,0.7,0,0.1,0.2,0,-0.19,FALSE
0.6,0,0.1,0.1,0.2,0,1.3759709180756479,TRUE
0.5,0.1,0.1,0.1,0.2,0,1.2041709180756477,TRUE
0.4,0.2,0.1,0.1,0.2,0,1.012370918075648,TRUE
0.3,0.3,0.1,0.1,0.2,0,0.8005709180756477,TRUE
0.2,0.4,0.1,0.1,0.2,0,0.5687709180756477,TRUE
0.1,0.5,0.1,0.1,0.2,0,0.3169709180756477,TRUE
0,0.6,0.1,0.1,0.2,0,0.04517091807564766,TRUE
0.5,0,0.2,0.1,0.2,0,1.3304027581601698,TRUE
0.4,0.1,0.2,0.1,0.2,0,1.15860275816017,TRUE
0.3,0.2,0.2,0.1,0.2,0,0.9668027581601699,TRUE
0.2,0.3,0.2,0.1,0.2,0,0.7550027581601697,TRUE
0.1,0.4,0.2,0.1,0.2,0,0.5232027581601699,TRUE
0,0.5,0.2,0.1,0.2,0,0.2714027581601699,TRUE
0.4,0,0.3,0.1,0.2,0,1.2970588075760034,TRUE
0.3,0.1,0.3,0.1,0.2,0,1.1252588075760033,TRUE
0.2,0.2,0.3,0.1,0.2,0,0.9334588075760031,TRUE
0.1,0.3,0.3,0.1,0.2,0,0.7216588075760033,TRUE
0,0.4,0.3,0.1,0.2,0,0.4898588075760031,TRUE
0.3,0,0.4,0.1,0.2,0,1.2772246976412702,TRUE
0.2,0.1,0.4,0.1,0.2,0,1.1054246976412705,TRUE
0.1,0.2,0.4,0.1,0.2,0,0.9136246976412703,TRUE
0,0.3,0.4,0.1,0.2,0,0.7018246976412701,TRUE
0.2,0,0.5,0.1,0.2,0,1.2723212707001281,TRUE
0.1,0.1,0.5,0.1,0.2,0,1.100521270700128,TRUE
0,0.2,0.5,0.1,0.2,0,0.9087212707001282,TRUE
0.1,0,0.6,0.1,0.2,0,1.2839188003905087,TRUE
0,0.1,0.6,0.1,0.2,0,1.112118800390509,TRUE
0,0,0.7,0.1,0.2,0,1.3137527074704767,TRUE
0.6,0,0,0.2,0.2,0,0.8708,TRUE
0.5,0.1,0,0.2,0.2,0,0.6989999999999998,TRUE
0.4,0.2,0,0.2,0.2,0,0.5072000000000001,TRUE
0.3,0.3,0,0.2,0.2,0,0.2953999999999999,TRUE
0.2,0.4,0,0.2,0.2,0,0.06359999999999988,TRUE
0.1,0.5,0,0.2,0.2,0,-0.18819999999999998,FALSE
0,0.6,0,0.2,0.2,0,-0.46,FALSE
0.5,0,0.1,0.2,0.2,0,0.8141709180756478,TRUE
0.4,0.1,0.1,0.2,0.2,0,0.6423709180756476,TRUE
0.3,0.2,0.1,0.2,0.2,0,0.45057091807564764,TRUE
0.2,0.3,0.1,0.2,0.2,0,0.23877091807564765,TRUE
0.1,0.4,0.1,0.2,0.2,0,0.006970918075647647,TRUE
0,0.5,0.1,0.2,0.2,0,-0.24482908192435232,FALSE
0.4,0,0.2,0.2,0.2,0,0.7686027581601698,TRUE
0.3,0.1,0.2,0.2,0.2,0,0.5968027581601698,TRUE
0.2,0.2,0.2,0.2,0.2,0,0.40500275816016984,TRUE
0.1,0.3,0.2,0.2,0.2,0,0.19320275816016985,TRUE
0,0.4,0.2,0.2,0.2,0,-0.0385972418398301,FALSE
0.3,0,0.3,0.2,0.2,0,0.7352588075760031,TRUE
0.2,0.1,0.3,0.2,0.2,0,0.5634588075760032,TRUE
0.1,0.2,0.3,0.2,0.2,0,0.371658807576003,TRUE
0,0.3,0.3,0.2,0.2,0,0.15985880757600301,TRUE
0.2,0,0.4,0.2,0.2,0,0.7154246976412704,TRUE
0.1,0.1,0.4,0.2,0.2,0,0.5436246976412702,TRUE
0,0.2,0.4,0.2,0.2,0,0.3518246976412702,TRUE
0.1,0,0.5,0.2,0.2,0,0.710521270700128,TRUE
0,0.1,0.5,0.2,0.2,0,0.5387212707001281,TRUE
0,0,0.6,0.2,0.2,0,0.7221188003905088,TRUE
0.5,0,0,0.3,0.2,0,0.30900000000000016,TRUE
0.4,0.1,0,0.3,0.2,0,0.1372,TRUE
0.3,0.2,0,0.3,0.2,0,-0.054599999999999926,FALSE
0.2,0.3,0,0.3,0.2,0,-0.2663999999999999,FALSE
0.1,0.4,0,0.3,0.2,0,-0.4981999999999999,FALSE
0,0.5,0,0.3,0.2,0,-0.75,FALSE
0.4,0,0.1,0.3,0.2,0,0.25237091807564793,TRUE
0.3,0.1,0.1,0.3,0.2,0,0.08057091807564776,TRUE
0.2,0.2,0.1,0.3,0.2,0,-0.11122908192435216,FALSE
0.1,0.3,0.1,0.3,0.2,0,-0.32302908192435215,FALSE
0,0.4,0.1,0.3,0.2,0,-0.5548290819243522,FALSE
0.3,0,0.2,0.3,0.2,0,0.2068027581601699,TRUE
0.2,0.1,0.2,0.3,0.2,0,0.035002758160169956,TRUE
0.1,0.2,0.2,0.3,0.2,0,-0.15679724183982996,FALSE
0,0.3,0.2,0.3,0.2,0,-0.36859724183983017,FALSE
0.2,0,0.3,0.3,0.2,0,0.1734588075760033,TRUE
0.1,0.1,0.3,0.3,0.2,0,0.0016588075760031185,TRUE
0,0.2,0.3,0.3,0.2,0,-0.1901411924239968,FALSE
0.1,0,0.4,0.3,0.2,0,0.1536246976412703,TRUE
0,0.1,0.4,0.3,0.2,0,-0.018175302358729606,FALSE
0,0,0.5,0.3,0.2,0,0.1487212707001282,TRUE
0.4,0,0,0.4,0.2,0,-0.25279999999999986,FALSE
0.3,0.1,0,0.4,0.2,0,-0.42460000000000003,FALSE
0.2,0.2,0,0.4,0.2,0,-0.6164000000000001,FALSE
0.1,0.3,0,0.4,0.2,0,-0.8282,FALSE
0,0.4,0,0.4,0.2,0,-1.06,FALSE
0.3,0,0.1,0.4,0.2,0,-0.3094290819243523,FALSE
0.2,0.1,0.1,0.4,0.2,0,-0.48122908192435226,FALSE
0.1,0.2,0.1,0.4,0.2,0,-0.6730290819243525,FALSE
0,0.3,0.1,0.4,0.2,0,-0.8848290819243525,FALSE
0.2,0,0.2,0.4,0.2,0,-0.3549972418398301,FALSE
0.1,0.1,0.2,0.4,0.2,0,-0.5267972418398303,FALSE
0,0.2,0.2,0.4,0.2,0,-0.7185972418398303,FALSE
0.1,0,0.3,0.4,0.2,0,-0.38834119242399695,FALSE
0,0.1,0.3,0.4,0.2,0,-0.560141192423997,FALSE
0,0,0.4,0.4,0.2,0,-0.40817530235872973,FALSE
0.3,0,0,0.5,0.2,0,-0.8146,FALSE
0.2,0.1,0,0.5,0.2,0,-0.9863999999999999,FALSE
0.1,0.2,0,0.5,0.2,0,-1.1782000000000001,FALSE
0,0.3,0,0.5,0.2,0,-1.39,FALSE
0.2,0,0.1,0.5,0.2,0,-0.8712290819243522,FALSE
0.1,0.1,0.1,0.5,0.2,0,-1.0430290819243524,FALSE
0,0.2,0.1,0.5,0.2,0,-1.2348290819243524,FALSE
0.1,0,0.2,0.5,0.2,0,-0.9167972418398302,FALSE
0,0.1,0.2,0.5,0.2,0,-1.0885972418398302,FALSE
0,0,0.3,0.5,0.2,0,-0.9501411924239969,FALSE
0.2,0,0,0.6,0.2,0,-1.3763999999999998,FALSE
0.1,0.1,0,0.6,0.2,0,-1.5482,FALSE
0,0.2,0,0.6,0.2,0,-1.74,FALSE
0.1,0,0.1,0.6,0.2,0,-1.4330290819243523,FALSE
0,0.1,0.1,0.6,0.2,0,-1.6048290819243523,FALSE
0,0,0.2,0.6,0.2,0,-1.47859724183983,FALSE
0.1,0,0,0.7,0.2,0,-1.9382,FALSE
0,0.1,0,0.7,0.2,0,-2.11,FALSE
0,0,0.1,0.7,0.2,0,-1.9948290819243522,FALSE
0,0,0,0.8,0.2,0,-2.5,FALSE
0.7,0,0,0,0.3,0,1.9325999999999999,TRUE
0.6,0.1,0,0,0.3,0,1.7607999999999997,TRUE
0.5,0.2,0,0,0.3,0,1.569,TRUE
0.4,0.3,0,0,0.3,0,1.3572000000000002,TRUE
0.3,0.4,0,0,0.3,0,1.1254,TRUE
0.2,0.5,0,0,0.3,0,0.8736000000000002,TRUE
0.1,0.6,0,0,0.3,0,0.6018000000000001,TRUE
0,0.7,0,0,0.3,0,0.31000000000000005,TRUE
0.6,0,0.1,0,0.3,0,1.8759709180756476,TRUE
0.5,0.1,0.1,0,0.3,0,1.7041709180756475,TRUE
0.4,0.2,0.1,0,0.3,0,1.5123709180756477,TRUE
0.3,0.3,0.1,0,0.3,0,1.3005709180756477,TRUE
0.2,0.4,0.1,0,0.3,0,1.0687709180756477,TRUE
0.1,0.5,0.1,0,0.3,0,0.8169709180756477,TRUE
0,0.6,0.1,0,0.3,0,0.5451709180756477,TRUE
0.5,0,0.2,0,0.3,0,1.8304027581601696,TRUE
0.4,0.1,0.2,0,0.3,0,1.6586027581601699,TRUE
0.3,0.2,0.2,0,0.3,0,1.46680275816017,TRUE
0.2,0.3,0.2,0,0.3,0,1.25500275816017,TRUE
0.1,0.4,0.2,0,0.3,0,1.02320275816017,TRUE
0,0.5,0.2,0,0.3,0,0.7714027581601699,TRUE
0.4,0,0.3,0,0.3,0,1.7970588075760032,TRUE
0.3,0.1,0.3,0,0.3,0,1.625258807576003,TRUE
0.2,0.2,0.3,0,0.3,0,1.4334588075760033,TRUE
0.1,0.3,0.3,0,0.3,0,1.2216588075760033,TRUE
0,0.4,0.3,0,0.3,0,0.9898588075760031,TRUE
0.3,0,0.4,0,0.3,0,1.7772246976412704,TRUE
0.2,0.1,0.4,0,0.3,0,1.6054246976412703,TRUE
0.1,0.2,0.4,0,0.3,0,1.4136246976412703,TRUE
0,0.3,0.4,0,0.3,0,1.2018246976412703,TRUE
0.2,0,0.5,0,0.3,0,1.7723212707001283,TRUE
0.1,0.1,0.5,0,0.3,0,1.6005212707001282,TRUE
0,0.2,0.5,0,0.3,0,1.4087212707001282,TRUE
0.1,0,0.6,0,0.3,0,1.7839188003905089,TRUE
0,0.1,0.6,0,0.3,0,1.6121188003905087,TRUE
0,0,0.7,0,0.3,0,1.8137527074704765,TRUE
0.6,0,0,0.1,0.3,0,1.3708000000000002,TRUE
0.5,0.1,0,0.1,0.3,0,1.199,TRUE
0.4,0.2,0,0.1,0.3,0,1.0072000000000003,TRUE
0.3,0.3,0,0.1,0.3,0,0.7953999999999999,TRUE
0.2,0.4,0,0.1,0.3,0,0.5635999999999999,TRUE
0.1,0.5,0,0.1,0.3,0,0.3118000000000001,TRUE
0,0.6,0,0.1,0.3,0,0.040000000000000036,TRUE
0.5,0,0.1,0.1,0.3,0,1.314170918075648,TRUE
0.4,0.1,0.1,0.1,0.3,0,1.1423709180756478,TRUE
0.3,0.2,0.1,0.1,0.3,0,0.9505709180756476,TRUE
0.2,0.3,0.1,0.1,0.3,0,0.7387709180756477,TRUE
0.1,0.4,0.1,0.1,0.3,0,0.5069709180756476,TRUE
0,0.5,0.1,0.1,0.3,0,0.2551709180756476,TRUE
0.4,0,0.2,0.1,0.3,0,1.26860275816017,TRUE
0.3,0.1,0.2,0.1,0.3,0,1.0968027581601698,TRUE
0.2,0.2,0.2,0.1,0.3,0,0.9050027581601701,TRUE
0.1,0.3,0.2,0.1,0.3,0,0.6932027581601699,TRUE
0,0.4,0.2,0.1,0.3,0,0.46140275816016985,TRUE
0.3,0,0.3,0.1,0.3,0,1.2352588075760031,TRUE
0.2,0.1,0.3,0.1,0.3,0,1.0634588075760034,TRUE
0.1,0.2,0.3,0.1,0.3,0,0.8716588075760032,TRUE
0,0.3,0.3,0.1,0.3,0,0.659858807576003,TRUE
0.2,0,0.4,0.1,0.3,0,1.2154246976412704,TRUE
0.1,0.1,0.4,0.1,0.3,0,1.0436246976412702,TRUE
0,0.2,0.4,0.1,0.3,0,0.8518246976412704,TRUE
0.1,0,0.5,0.1,0.3,0,1.2105212707001283,TRUE
0,0.1,0.5,0.1,0.3,0,1.038721270700128,TRUE
0,0,0.6,0.1,0.3,0,1.2221188003905088,TRUE
0.5,0,0,0.2,0.3,0,0.8090000000000002,TRUE
0.4,0.1,0,0.2,0.3,0,0.6372,TRUE
0.3,0.2,0,0.2,0.3,0,0.4454,TRUE
0.2,0.3,0,0.2,0.3,0,0.23360000000000003,TRUE
0.1,0.4,0,0.2,0.3,0,0.0018000000000000238,TRUE
0,0.5,0,0.2,0.3,0,-0.25000000000000006,FALSE
0.4,0,0.1,0.2,0.3,0,0.7523709180756479,TRUE
0.3,0.1,0.1,0.2,0.3,0,0.5805709180756478,TRUE
0.2,0.2,0.1,0.2,0.3,0,0.3887709180756478,TRUE
0.1,0.3,0.1,0.2,0.3,0,0.1769709180756478,TRUE
0,0.4,0.1,0.2,0.3,0,-0.054829081924352374,FALSE
0.3,0,0.2,0.2,0.3,0,0.7068027581601699,TRUE
0.2,0.1,0.2,0.2,0.3,0,0.53500275816017,TRUE
0.1,0.2,0.2,0.2,0.3,0,0.34320275816017,TRUE
0,0.3,0.2,0.2,0.3,0,0.13140275816016977,TRUE
0.2,0,0.3,0.2,0.3,0,0.6734588075760033,TRUE
0.1,0.1,0.3,0.2,0.3,0,0.5016588075760031,TRUE
0,0.2,0.3,0.2,0.3,0,0.30985880757600315,TRUE
0.1,0,0.4,0.2,0.3,0,0.6536246976412703,TRUE
0,0.1,0.4,0.2,0.3,0,0.48182469764127034,TRUE
0,0,0.5,0.2,0.3,0,0.6487212707001282,TRUE
0.4,0,0,0.3,0.3,0,0.2472000000000003,TRUE
0.3,0.1,0,0.3,0.3,0,0.07540000000000013,TRUE
0.2,0.2,0,0.3,0.3,0,-0.11639999999999989,FALSE
0.1,0.3,0,0.3,0.3,0,-0.3281999999999999,FALSE
0,0.4,0,0.3,0.3,0,-0.56,FALSE
0.3,0,0.1,0.3,0.3,0,0.19057091807564785,TRUE
0.2,0.1,0.1,0.3,0.3,0,0.018770918075647902,TRUE
0.1,0.2,0.1,0.3,0.3,0,-0.17302908192435235,FALSE
0,0.3,0.1,0.3,0.3,0,-0.38482908192435233,FALSE
0.2,0,0.2,0.3,0.3,0,0.14500275816017005,TRUE
0.1,0.1,0.2,0.3,0.3,0,-0.026797241839830177,FALSE
0,0.2,0.2,0.3,0.3,0,-0.21859724183983015,FALSE
0.1,0,0.3,0.3,0.3,0,0.11165880757600322,TRUE
0,0.1,0.3,0.3,0.3,0,-0.06014119242399679,FALSE
0,0,0.4,0.3,0.3,0,0.09182469764127044,TRUE
0.3,0,0,0.4,0.3,0,-0.31460000000000005,FALSE
0.2,0.1,0,0.4,0.3,0,-0.4864,FALSE
0.1,0.2,0,0.4,0.3,0,-0.6782000000000001,FALSE
0,0.3,0,0.4,0.3,0,-0.8900000000000001,FALSE
0.2,0,0.1,0.4,0.3,0,-0.3712290819243523,FALSE
0.1,0.1,0.1,0.4,0.3,0,-0.5430290819243524,FALSE
0,0.2,0.1,0.4,0.3,0,-0.7348290819243524,FALSE
0.1,0,0.2,0.4,0.3,0,-0.4167972418398303,FALSE
0,0.1,0.2,0.4,0.3,0,-0.5885972418398302,FALSE
0,0,0.3,0.4,0.3,0,-0.4501411924239969,FALSE
0.2,0,0,0.5,0.3,0,-0.8763999999999998,FALSE
0.1,0.1,0,0.5,0.3,0,-1.0482,FALSE
0,0.2,0,0.5,0.3,0,-1.24,FALSE
0.1,0,0.1,0.5,0.3,0,-0.9330290819243523,FALSE
0,0.1,0.1,0.5,0.3,0,-1.1048290819243523,FALSE
0,0,0.2,0.5,0.3,0,-0.9785972418398301,FALSE
0.1,0,0,0.6,0.3,0,-1.4382,FALSE
0,0.1,0,0.6,0.3,0,-1.6099999999999999,FALSE
0,0,0.1,0.6,0.3,0,-1.4948290819243522,FALSE
0,0,0,0.7,0.3,0,-1.9999999999999998,FALSE
0.6,0,0,0,0.4,0,1.8708,TRUE
0.5,0.1,0,0,0.4,0,1.6989999999999998,TRUE
0.4,0.2,0,0,0.4,0,1.5072,TRUE
0.3,0.3,0,0,0.4,0,1.2953999999999999,TRUE
0.2,0.4,0,0,0.4,0,1.0636,TRUE
0.1,0.5,0,0,0.4,0,0.8118000000000001,TRUE
0,0.6,0,0,0.4,0,0.54,TRUE
0.5,0,0.1,0,0.4,0,1.8141709180756478,TRUE
0.4,0.1,0.1,0,0.4,0,1.6423709180756476,TRUE
0.3,0.2,0.1,0,0.4,0,1.4505709180756479,TRUE
0.2,0.3,0.1,0,0.4,0,1.2387709180756477,TRUE
0.1,0.4,0.1,0,0.4,0,1.0069709180756479,TRUE
0,0.5,0.1,0,0.4,0,0.7551709180756476,TRUE
0.4,0,0.2,0,0.4,0,1.7686027581601698,TRUE
0.3,0.1,0.2,0,0.4,0,1.59680275816017,TRUE
0.2,0.2,0.2,0,0.4,0,1.4050027581601698,TRUE
0.1,0.3,0.2,0,0.4,0,1.19320275816017,TRUE
0,0.4,0.2,0,0.4,0,0.9614027581601698,TRUE
0.3,0,0.3,0,0.4,0,1.7352588075760034,TRUE
0.2,0.1,0.3,0,0.4,0,1.5634588075760032,TRUE
0.1,0.2,0.3,0,0.4,0,1.371658807576003,TRUE
0,0.3,0.3,0,0.4,0,1.1598588075760032,TRUE
0.2,0,0.4,0,0.4,0,1.7154246976412706,TRUE
0.1,0.1,0.4,0,0.4,0,1.5436246976412704,TRUE
0,0.2,0.4,0,0.4,0,1.3518246976412702,TRUE
0.1,0,0.5,0,0.4,0,1.710521270700128,TRUE
0,0.1,0.5,0,0.4,0,1.5387212707001283,TRUE
0,0,0.6,0,0.4,0,1.722118800390509,TRUE
0.5,0,0,0.1,0.4,0,1.3090000000000002,TRUE
0.4,0.1,0,0.1,0.4,0,1.1372,TRUE
0.3,0.2,0,0.1,0.4,0,0.9453999999999998,TRUE
0.2,0.3,0,0.1,0.4,0,0.7336,TRUE
0.1,0.4,0,0.1,0.4,0,0.5018,TRUE
0,0.5,0,0.1,0.4,0,0.25,TRUE
0.4,0,0.1,0.1,0.4,0,1.252370918075648,TRUE
0.3,0.1,0.1,0.1,0.4,0,1.0805709180756478,TRUE
0.2,0.2,0.1,0.1,0.4,0,0.8887709180756478,TRUE
0.1,0.3,0.1,0.1,0.4,0,0.6769709180756478,TRUE
0,0.4,0.1,0.1,0.4,0,0.4451709180756477,TRUE
0.3,0,0.2,0.1,0.4,0,1.20680275816017,TRUE
0.2,0.1,0.2,0.1,0.4,0,1.0350027581601697,TRUE
0.1,0.2,0.2,0.1,0.4,0,0.84320275816017,TRUE
0,0.3,0.2,0.1,0.4,0,0.6314027581601698,TRUE
0.2,0,0.3,0.1,0.4,0,1.173458807576003,TRUE
0.1,0.1,0.3,0.1,0.4,0,1.001658807576003,TRUE
0,0.2,0.3,0.1,0.4,0,0.8098588075760031,TRUE
0.1,0,0.4,0.1,0.4,0,1.1536246976412703,TRUE
0,0.1,0.4,0.1,0.4,0,0.9818246976412701,TRUE
0,0,0.5,0.1,0.4,0,1.1487212707001282,TRUE
0.4,0,0,0.2,0.4,0,0.7472000000000003,TRUE
0.3,0.1,0,0.2,0.4,0,0.5754000000000001,TRUE
0.2,0.2,0,0.2,0.4,0,0.38360000000000005,TRUE
0.1,0.3,0,0.2,0.4,0,0.17180000000000006,TRUE
